Word,Count,Count_per_million,Log_freq,
conservatorio,48,1.153846154,1.69019608,
conserve,51,1.225961538,1.716003344,
conservŽ,24,0.576923077,1.397940009,
conservemos,23,0.552884615,1.380211242,
conserven,30,0.721153846,1.491361694,
conserves,28,0.673076923,1.462397998,
conservo,53,1.274038462,1.73239376,
conserv—,30,0.721153846,1.491361694,
considera,665,15.98557692,2.823474229,
consideraba,126,3.028846154,2.103803721,
consider‡bamos,9,0.216346154,1,
consideraban,53,1.274038462,1.73239376,
considerabas,10,0.240384615,1.041392685,
considerable,166,3.990384615,2.222716471,
considerablemente,54,1.298076923,1.740362689,
considerables,31,0.745192308,1.505149978,
consideraci—n,214,5.144230769,2.33243846,
consideraciones,22,0.528846154,1.361727836,
considerada,152,3.653846154,2.184691431,
consideradas,36,0.865384615,1.568201724,
consideradlo,2,0.048076923,0.477121255,
considerado,732,17.59615385,2.865103975,
considerados,77,1.850961538,1.892094603,
considŽrala,11,0.264423077,1.079181246,
considŽralas,4,0.096153846,0.698970004,
considŽralo,176,4.230769231,2.247973266,
considŽrame,38,0.913461538,1.591064607,
consideramos,130,3.125,2.117271296,
consideran,207,4.975961538,2.318063335,
considerando,877,21.08173077,2.943494516,
consider‡ndolo,26,0.625,1.431363764,
consider‡ndome,8,0.192307692,0.954242509,
consider‡ndose,2,0.048076923,0.477121255,
consider‡ndote,4,0.096153846,0.698970004,
considŽranos,7,0.168269231,0.903089987,
considerar,687,16.51442308,2.837588438,
considerara,29,0.697115385,1.477121255,
considerar‡,39,0.9375,1.602059991,
consider‡ramos,3,0.072115385,0.602059991,
consideraran,9,0.216346154,1,
considerar‡n,21,0.504807692,1.342422681,
consideraras,10,0.240384615,1.041392685,
considerar‡s,6,0.144230769,0.84509804,
considerarŽ,94,2.259615385,1.977723605,
consideraremos,26,0.625,1.431363764,
considerar’a,131,3.149038462,2.120573931,
considerar’amos,7,0.168269231,0.903089987,
considerar’an,24,0.576923077,1.397940009,
considerar’as,45,1.081730769,1.662757832,
considerarla,16,0.384615385,1.230448921,
considerarlas,4,0.096153846,0.698970004,
considerarle,2,0.048076923,0.477121255,
considerarlo,148,3.557692308,2.173186268,
considerarlos,5,0.120192308,0.77815125,
considerarme,28,0.673076923,1.462397998,
considerarnos,13,0.3125,1.146128036,
consideraron,45,1.081730769,1.662757832,
considerarse,58,1.394230769,1.770852012,
considerarte,23,0.552884615,1.380211242,
consideras,177,4.254807692,2.250420002,
considerase,3,0.072115385,0.602059991,
consideraste,52,1.25,1.72427587,
considŽrate,56,1.346153846,1.755874856,
considere,195,4.6875,2.292256071,
considerŽ,128,3.076923077,2.11058971,
considŽrela,4,0.096153846,0.698970004,
considŽrelo,31,0.745192308,1.505149978,
considŽreme,12,0.288461538,1.113943352,
consideremos,43,1.033653846,1.643452676,
considerŽmosla,2,0.048076923,0.477121255,
considerŽmoslo,5,0.120192308,0.77815125,
consideren,76,1.826923077,1.886490725,
considŽrenla,5,0.120192308,0.77815125,
considŽrenlo,18,0.432692308,1.278753601,
considŽrenlos,2,0.048076923,0.477121255,
considŽrense,21,0.504807692,1.342422681,
consideres,72,1.730769231,1.86332286,
considŽrese,20,0.480769231,1.322219295,
considero,399,9.591346154,2.602059991,
consider—,103,2.475961538,2.017033339,
consienta,2,0.048076923,0.477121255,
consientan,4,0.096153846,0.698970004,
consientas,5,0.120192308,0.77815125,
consiente,27,0.649038462,1.447158031,
consientes,10,0.240384615,1.041392685,
consiento,9,0.216346154,1,
consiga,529,12.71634615,2.72427587,
cons’gala,4,0.096153846,0.698970004,
cons’gale,6,0.144230769,0.84509804,
cons’galo,4,0.096153846,0.698970004,
cons’game,37,0.889423077,1.579783597,
consigamos,181,4.350961538,2.260071388,
consig‡mosle,2,0.048076923,0.477121255,
consig‡moslo,3,0.072115385,0.602059991,
consigan,149,3.581730769,2.176091259,
cons’ganle,11,0.264423077,1.079181246,
cons’ganlo,5,0.120192308,0.77815125,
cons’ganlos,2,0.048076923,0.477121255,
cons’ganme,21,0.504807692,1.342422681,
cons’ganos,4,0.096153846,0.698970004,
cons’ganse,23,0.552884615,1.380211242,
consigas,233,5.600961538,2.369215857,
cons’gase,5,0.120192308,0.77815125,
consigna,24,0.576923077,1.397940009,
consignaci—n,18,0.432692308,1.278753601,
consignaciones,4,0.096153846,0.698970004,
consignamos,2,0.048076923,0.477121255,
consignas,11,0.264423077,1.079181246,
consigo,1031,24.78365385,3.013679697,
consigue,1228,29.51923077,3.089551883,
cons’guela,15,0.360576923,1.204119983,
cons’guelas,7,0.168269231,0.903089987,
cons’guele,22,0.528846154,1.361727836,
cons’guelo,30,0.721153846,1.491361694,
cons’guelos,8,0.192307692,0.954242509,
cons’gueme,213,5.120192308,2.330413773,
cons’guemela,3,0.072115385,0.602059991,
cons’guemelo,9,0.216346154,1,
consiguen,248,5.961538462,2.396199347,
consiguenos,2,0.048076923,0.477121255,
cons’guenos,23,0.552884615,1.380211242,
consigues,519,12.47596154,2.716003344,
cons’guete,103,2.475961538,2.017033339,
cons’guetela,2,0.048076923,0.477121255,
consiguiendo,134,3.221153846,2.130333768,
consiguiŽndoles,2,0.048076923,0.477121255,
consiguiŽndolo,9,0.216346154,1,
consiguiŽndome,4,0.096153846,0.698970004,
consiguiŽndote,4,0.096153846,0.698970004,
consiguiente,71,1.706730769,1.857332496,
consiguientes,3,0.072115385,0.602059991,
consiguiera,71,1.706730769,1.857332496,
consiguiŽramos,17,0.408653846,1.255272505,
consiguieran,13,0.3125,1.146128036,
consiguieras,29,0.697115385,1.477121255,
consiguieron,279,6.706730769,2.447158031,
consigui—,1324,31.82692308,3.122215878,
consintieron,3,0.072115385,0.602059991,
consinti—,7,0.168269231,0.903089987,
consiste,203,4.879807692,2.309630167,
consisten,8,0.192307692,0.954242509,
consistencia,50,1.201923077,1.707570176,
consistente,99,2.379807692,2,
consistentemente,8,0.192307692,0.954242509,
consistentes,26,0.625,1.431363764,
consist’a,61,1.466346154,1.792391689,
consist’an,9,0.216346154,1,
consistiera,2,0.048076923,0.477121255,
consisti—,3,0.072115385,0.602059991,
consistir,2,0.048076923,0.477121255,
consistir‡n,2,0.048076923,0.477121255,
consola,68,1.634615385,1.838849091,
consolaba,10,0.240384615,1.041392685,
consolaci—n,23,0.552884615,1.380211242,
consolada,3,0.072115385,0.602059991,
consolado,7,0.168269231,0.903089987,
consolador,58,1.394230769,1.770852012,
consoladores,12,0.288461538,1.113943352,
consolando,15,0.360576923,1.204119983,
consol‡ndola,3,0.072115385,0.602059991,
consol‡ndolo,4,0.096153846,0.698970004,
consol‡ndome,2,0.048076923,0.477121255,
consol‡ndose,2,0.048076923,0.477121255,
consol‡ndote,2,0.048076923,0.477121255,
consolar,41,0.985576923,1.62324929,
consolara,10,0.240384615,1.041392685,
consolar‡,6,0.144230769,0.84509804,
consolar‡s,2,0.048076923,0.477121255,
consolar’a,6,0.144230769,0.84509804,
consolarla,19,0.456730769,1.301029996,
consolarlas,3,0.072115385,0.602059991,
consolarle,2,0.048076923,0.477121255,
consolarlo,10,0.240384615,1.041392685,
consolarlos,4,0.096153846,0.698970004,
consolarme,48,1.153846154,1.69019608,
consolarnos,6,0.144230769,0.84509804,
consolaron,2,0.048076923,0.477121255,
consolarse,4,0.096153846,0.698970004,
consolarte,23,0.552884615,1.380211242,
consolas,8,0.192307692,0.954242509,
consolaste,2,0.048076923,0.477121255,
consolŽ,3,0.072115385,0.602059991,
consolida,3,0.072115385,0.602059991,
consolidaci—n,8,0.192307692,0.954242509,
consolidadas,3,0.072115385,0.602059991,
consolidado,17,0.408653846,1.255272505,
consolidados,4,0.096153846,0.698970004,
consolidamos,2,0.048076923,0.477121255,
consolidando,13,0.3125,1.146128036,
consolidar,27,0.649038462,1.447158031,
consolidŽ,2,0.048076923,0.477121255,
consolid—,4,0.096153846,0.698970004,
consomŽ,12,0.288461538,1.113943352,
consonancia,4,0.096153846,0.698970004,
consonante,5,0.120192308,0.77815125,
consonantes,16,0.384615385,1.230448921,
consorcio,65,1.5625,1.819543936,
consorte,23,0.552884615,1.380211242,
conspira,11,0.264423077,1.079181246,
conspiraba,4,0.096153846,0.698970004,
conspiraban,5,0.120192308,0.77815125,
conspiraci—n,600,14.42307692,2.778874472,
conspiraciones,70,1.682692308,1.851258349,
conspirado,13,0.3125,1.146128036,
conspirador,18,0.432692308,1.278753601,
conspiradora,4,0.096153846,0.698970004,
conspiradores,53,1.274038462,1.73239376,
conspiramos,6,0.144230769,0.84509804,
conspiran,16,0.384615385,1.230448921,
conspirando,57,1.370192308,1.763427994,
conspirar,41,0.985576923,1.62324929,
conspirar’an,2,0.048076923,0.477121255,
conspiraron,22,0.528846154,1.361727836,
conspiras,3,0.072115385,0.602059991,
conspiraste,11,0.264423077,1.079181246,
conspirativa,4,0.096153846,0.698970004,
conspiratoria,2,0.048076923,0.477121255,
conspiratorias,4,0.096153846,0.698970004,
conspire,2,0.048076923,0.477121255,
conspirŽ,2,0.048076923,0.477121255,
conspiro,4,0.096153846,0.698970004,
conspir—,27,0.649038462,1.447158031,
consta,56,1.346153846,1.755874856,
constaba,3,0.072115385,0.602059991,
constan,5,0.120192308,0.77815125,
constancia,98,2.355769231,1.995635195,
constante,461,11.08173077,2.664641976,
constantemente,556,13.36538462,2.745855195,
constantes,120,2.884615385,2.08278537,
constantino,88,2.115384615,1.949390007,
constar,4,0.096153846,0.698970004,
constara,3,0.072115385,0.602059991,
constar‡,5,0.120192308,0.77815125,
constatamos,2,0.048076923,0.477121255,
constatar,20,0.480769231,1.322219295,
constatarlo,2,0.048076923,0.477121255,
constate,2,0.048076923,0.477121255,
conste,247,5.9375,2.394451681,
constelaci—n,44,1.057692308,1.653212514,
constelaciones,33,0.793269231,1.531478917,
consterna,3,0.072115385,0.602059991,
consternaci—n,11,0.264423077,1.079181246,
consternada,14,0.336538462,1.176091259,
consternado,30,0.721153846,1.491361694,
consternados,9,0.216346154,1,
constesta,3,0.072115385,0.602059991,
constipaci—n,11,0.264423077,1.079181246,
constipada,9,0.216346154,1,
constipado,22,0.528846154,1.361727836,
constituci—n,302,7.259615385,2.481442629,
constitucional,64,1.538461538,1.812913357,
constitucionales,50,1.201923077,1.707570176,
constitucionalidad,3,0.072115385,0.602059991,
constitucionalmente,10,0.240384615,1.041392685,
constituciones,2,0.048076923,0.477121255,
constitu’a,3,0.072115385,0.602059991,
constitu’an,3,0.072115385,0.602059991,
constituida,2,0.048076923,0.477121255,
constituido,11,0.264423077,1.079181246,
constituir,3,0.072115385,0.602059991,
constituir‡n,3,0.072115385,0.602059991,
constituirse,2,0.048076923,0.477121255,
constituye,73,1.754807692,1.86923172,
constituyen,21,0.504807692,1.342422681,
constituyentes,11,0.264423077,1.079181246,
constituyeron,3,0.072115385,0.602059991,
constituy—,3,0.072115385,0.602059991,
constricci—n,6,0.144230769,0.84509804,
constri–e,3,0.072115385,0.602059991,
construcci—n,646,15.52884615,2.810904281,
construcciones,90,2.163461538,1.959041392,
constructiva,23,0.552884615,1.380211242,
constructivismo,2,0.048076923,0.477121255,
constructivo,31,0.745192308,1.505149978,
constructivos,10,0.240384615,1.041392685,
constructor,62,1.490384615,1.799340549,
constructora,55,1.322115385,1.748188027,
constructoras,8,0.192307692,0.954242509,
constructores,59,1.418269231,1.77815125,
constru’,151,3.629807692,2.181843588,
constru’a,28,0.673076923,1.462397998,
constru’amos,12,0.288461538,1.113943352,
constru’an,19,0.456730769,1.301029996,
construida,176,4.230769231,2.247973266,
constru’da,10,0.240384615,1.041392685,
construidas,22,0.528846154,1.361727836,
construido,355,8.533653846,2.551449998,
constru’do,11,0.264423077,1.079181246,
construidos,43,1.033653846,1.643452676,
construimos,169,4.0625,2.230448921,
constru’mos,3,0.072115385,0.602059991,
construir,1155,27.76442308,3.062957834,
construir‡,19,0.456730769,1.301029996,
construir‡n,25,0.600961538,1.414973348,
construirŽ,46,1.105769231,1.672097858,
construirŽis,3,0.072115385,0.602059991,
construiremos,88,2.115384615,1.949390007,
construir’a,13,0.3125,1.146128036,
construir’amos,4,0.096153846,0.698970004,
construir’an,10,0.240384615,1.041392685,
construirla,34,0.817307692,1.544068044,
construirlas,8,0.192307692,0.954242509,
construirle,12,0.288461538,1.113943352,
construirles,2,0.048076923,0.477121255,
construirlo,47,1.129807692,1.681241237,
construirlos,8,0.192307692,0.954242509,
construirme,8,0.192307692,0.954242509,
construirse,12,0.288461538,1.113943352,
construiste,72,1.730769231,1.86332286,
constru’steis,2,0.048076923,0.477121255,
construya,45,1.081730769,1.662757832,
construyamos,28,0.673076923,1.462397998,
construyan,20,0.480769231,1.322219295,
construye,137,3.293269231,2.139879086,
constrœyela,3,0.072115385,0.602059991,
constrœyelo,6,0.144230769,0.84509804,
constrœyeme,2,0.048076923,0.477121255,
construyen,87,2.091346154,1.944482672,
construyendo,325,7.8125,2.5132176,
construyŽndose,3,0.072115385,0.602059991,
construyera,17,0.408653846,1.255272505,
construyŽramos,8,0.192307692,0.954242509,
construyeran,16,0.384615385,1.230448921,
construyeras,2,0.048076923,0.477121255,
construyeron,242,5.817307692,2.385606274,
construyes,46,1.105769231,1.672097858,
construyo,44,1.057692308,1.653212514,
construy—,430,10.33653846,2.63447727,
consuela,114,2.740384615,2.06069784,
consuŽlala,2,0.048076923,0.477121255,
consuŽlame,4,0.096153846,0.698970004,
consuelan,3,0.072115385,0.602059991,
consuelas,5,0.120192308,0.77815125,
consuŽlate,5,0.120192308,0.77815125,
consuele,17,0.408653846,1.255272505,
consuŽlela,2,0.048076923,0.477121255,
consuelen,8,0.192307692,0.954242509,
consueles,6,0.144230769,0.84509804,
consuŽlese,2,0.048076923,0.477121255,
consuelito,42,1.009615385,1.633468456,
consuelo,469,11.27403846,2.672097858,
c—nsul,164,3.942307692,2.217483944,
consulado,261,6.274038462,2.418301291,
consulados,3,0.072115385,0.602059991,
consulta,292,7.019230769,2.46686762,
consultaba,5,0.120192308,0.77815125,
consultada,4,0.096153846,0.698970004,
consultado,45,1.081730769,1.662757832,
consultados,2,0.048076923,0.477121255,
consœltalo,22,0.528846154,1.361727836,
consultamos,11,0.264423077,1.079181246,
consultan,6,0.144230769,0.84509804,
consultando,16,0.384615385,1.230448921,
consultar,164,3.942307692,2.217483944,
consultara,5,0.120192308,0.77815125,
consultar‡,6,0.144230769,0.84509804,
consultaran,2,0.048076923,0.477121255,
consultaras,2,0.048076923,0.477121255,
consultarŽ,29,0.697115385,1.477121255,
consultaremos,6,0.144230769,0.84509804,
consultar’a,4,0.096153846,0.698970004,
consultarle,4,0.096153846,0.698970004,
consultarles,4,0.096153846,0.698970004,
consultarlo,62,1.490384615,1.799340549,
consultarlos,2,0.048076923,0.477121255,
consultarme,41,0.985576923,1.62324929,
consult‡rmelo,12,0.288461538,1.113943352,
consultarnos,6,0.144230769,0.84509804,
consultaron,14,0.336538462,1.176091259,
consultarte,10,0.240384615,1.041392685,
consultas,43,1.033653846,1.643452676,
consultaste,14,0.336538462,1.176091259,
consulte,28,0.673076923,1.462397998,
consultŽ,30,0.721153846,1.491361694,
consœltelo,3,0.072115385,0.602059991,
consultemos,5,0.120192308,0.77815125,
consultiva,10,0.240384615,1.041392685,
consulto,5,0.120192308,0.77815125,
consult—,27,0.649038462,1.447158031,
consultor,82,1.971153846,1.919078092,
consultora,44,1.057692308,1.653212514,
consultoras,2,0.048076923,0.477121255,
consultores,20,0.480769231,1.322219295,
consultor’a,25,0.600961538,1.414973348,
consultorio,329,7.908653846,2.51851394,
consultorios,10,0.240384615,1.041392685,
consuma,24,0.576923077,1.397940009,
consumaci—n,13,0.3125,1.146128036,
consumada,7,0.168269231,0.903089987,
consumado,39,0.9375,1.602059991,
consumamos,9,0.216346154,1,
consuman,10,0.240384615,1.041392685,
consumar,36,0.865384615,1.568201724,
consumar‡n,2,0.048076923,0.477121255,
consumaremos,2,0.048076923,0.477121255,
consumas,7,0.168269231,0.903089987,
consume,181,4.350961538,2.260071388,
consumen,51,1.225961538,1.716003344,
consumes,28,0.673076923,1.462397998,
consum’,19,0.456730769,1.301029996,
consum’a,49,1.177884615,1.698970004,
consum’an,12,0.288461538,1.113943352,
consum’as,6,0.144230769,0.84509804,
consumici—n,9,0.216346154,1,
consumida,24,0.576923077,1.397940009,
consumido,80,1.923076923,1.908485019,
consumidor,89,2.139423077,1.954242509,
consumidora,5,0.120192308,0.77815125,
consumidores,91,2.1875,1.963787827,
consumidos,20,0.480769231,1.322219295,
consumiendo,105,2.524038462,2.025305865,
consumiŽndome,2,0.048076923,0.477121255,
consumiŽndose,3,0.072115385,0.602059991,
consumiŽndote,2,0.048076923,0.477121255,
consumiera,10,0.240384615,1.041392685,
consumiŽramos,2,0.048076923,0.477121255,
consumieras,2,0.048076923,0.477121255,
consumieron,20,0.480769231,1.322219295,
consumimos,11,0.264423077,1.079181246,
consumi—,73,1.754807692,1.86923172,
consumir,121,2.908653846,2.086359831,
consumir‡,17,0.408653846,1.255272505,
consumir‡n,10,0.240384615,1.041392685,
consumir‡s,3,0.072115385,0.602059991,
consumir’a,6,0.144230769,0.84509804,
consumirla,7,0.168269231,0.903089987,
consumirlo,2,0.048076923,0.477121255,
consumirme,6,0.144230769,0.84509804,
consumirse,8,0.192307692,0.954242509,
consumirte,2,0.048076923,0.477121255,
consumismo,13,0.3125,1.146128036,
consumiste,12,0.288461538,1.113943352,
consumo,217,5.216346154,2.338456494,
consum—,10,0.240384615,1.041392685,
consumos,3,0.072115385,0.602059991,
contaba,359,8.629807692,2.556302501,
cont‡bamos,20,0.480769231,1.322219295,
contaban,55,1.322115385,1.748188027,
