,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
25847,nachbezeichnet,2,naxb@=Wxn@t,4,11,4,-7.430140336460104,7.430140336460104
25848,nachbilden,2,naxbIld@n,3,9,3,-6.227967675432358,6.227967675432358
25849,nachblicken,2,naxblIk@n,3,9,3,-5.490492132416718,5.490492132416718
25850,nachbluten,2,naxblut@n,3,9,3,-6.0910543790785,6.0910543790785
25851,nachdatieren,2,naxd&tir@n,4,10,4,-5.385525857581172,5.385525857581172
25852,nachdem,2,naxdem,2,6,2,-5.135028898725002,5.135028898725002
25853,nachdenken,2,naxdENk@n,3,9,3,-5.084864313982422,5.084864313982422
25854,nachdenklich,2,naxdENklIx,3,10,3,-5.508913580459928,5.508913580459928
25855,Nachdenklichkeit,2,naxdENklIxkWt,4,13,4,-5.965598089196937,5.965598089196937
25856,nachdraengen,2,naxdrEN@n,3,9,3,-5.3600976418448685,5.3600976418448685
25857,nachdrucken,2,naxdrUk@n,3,9,3,-5.317851736199792,5.317851736199792
25858,Nachdruck,1,naxdrUk,2,7,2,-4.527922206312383,4.527922206312383
25859,nachdruecklich,2,naxdrYklIx,3,10,3,-6.319226988710622,6.319226988710622
25860,Nachdruecklichkeit,2,naxdrYklIxkWt,4,13,4,-6.775911497447631,6.775911497447631
25861,nachdrucksvoll,3,naxdrUksfOl,3,11,3,-6.186508149652217,6.186508149652217
25862,nacheifern,2,naxWf@rn,3,8,3,-5.058454199155279,5.058454199155279
25863,nacheifernswert,3,naxWf@rnsvert,4,13,4,-7.1777245032973305,7.1777245032973305
25864,Nacheiferung,2,naxWf@rUN,4,9,4,-5.438008655118593,5.438008655118593
25865,nacheilen,2,naxWl@n,3,7,3,-5.232628166834408,5.232628166834408
25866,nacheinander,2,naxWn&nd@r,4,10,4,-6.010345375713306,6.010345375713306
25867,nachempfinden,2,naxEm+Ind@n,4,11,4,-6.137077843364166,6.137077843364166
25868,Nachempfindung,2,naxEm+IndUN,4,11,4,-5.879980941398663,5.879980941398663
25869,Nacherbe,2,naxErb@,3,7,3,-6.166435974903642,6.166435974903642
25870,Nachernte,2,naxErnt@,3,8,3,-5.518917255303894,5.518917255303894
25871,nacherzaehlen,2,naxEr=)l@n,4,10,4,-5.170168899755433,5.170168899755433
25872,Nacherzaehlung,2,naxEr=)lUN,4,10,4,-5.622555689123294,5.622555689123294
25873,nachfahren,2,naxfar@n,3,8,3,-5.092794393377026,5.092794393377026
25874,Nachfahr,1,naxfar,2,6,2,-5.4135961932768994,5.4135961932768994
25875,nachfolgen,2,naxfOlg@n,3,9,3,-5.116666121981034,5.116666121981034
25876,Nachfolge,2,naxfOlg@,3,8,3,-4.704808591086444,4.704808591086444
25877,nachfolgend,2,naxfOlg@nt,3,10,3,-5.953056053748064,5.953056053748064
25878,Nachfolger,2,naxfOlg@r,3,9,3,-5.827858530609038,5.827858530609038
25879,nachfordern,2,naxfOrd@rn,3,10,3,-6.249302977320824,6.249302977320824
25880,nachformen,2,naxfOrm@n,3,9,3,-6.336506145818656,6.336506145818656
25881,nachforschen,2,naxfOrS@n,3,9,3,-5.7503125936278785,5.7503125936278785
25882,nachfragen,2,naxfrag@n,3,9,3,-5.007652455189233,5.007652455189233
25883,Nachfrage,2,naxfrag@,3,8,3,-5.177758175169629,5.177758175169629
25884,nachfuellen,2,naxfYl@n,3,8,3,-5.3085104412329756,5.3085104412329756
25885,nachgeben,2,naxgeb@n,3,8,3,-5.668600536228158,5.668600536228158
25886,nachgehen,2,naxge@n,3,7,3,-5.192086176236059,5.192086176236059
25887,nachgelassen,2,naxg@l&s@n,4,10,4,-6.785484746109868,6.785484746109868
25888,nachgerade,2,naxg@rad@,4,9,4,-6.756889091706709,6.756889091706709
25889,Nachgeschmack,2,naxg@Sm&k,3,9,3,-6.643138152343541,6.643138152343541
25890,nachgiebig,2,naxgibIx,3,8,3,-4.666536786327121,4.666536786327121
25891,Nachgiebigkeit,2,naxgibIxkWt,4,11,4,-4.876049288736276,4.876049288736276
25892,nachgucken,2,naxgUk@n,3,8,3,-5.301779439446768,5.301779439446768
25893,nachhaken,2,naxhak@n,3,8,3,-5.216853821148399,5.216853821148399
25894,nachhallen,2,naxh&l@n,3,8,3,-5.648898557384036,5.648898557384036
25895,Nachhall,1,naxh&l,2,6,2,-4.951333086936158,4.951333086936158
25896,nachhaltig,3,naxh<Ix,3,7,2,-5.010256238994692,5.010256238994692
25897,Nachhauseweg,2,naxhBz@vek,4,10,4,-6.964227854584906,6.964227854584906
25898,nachhelfen,2,naxhElf@n,3,9,3,-5.563700915319838,5.563700915319838
25899,nachher,2,naxher,2,6,2,-5.131509900657623,5.131509900657623
25900,Nachhilfe,2,naxhIlf@,3,8,3,-5.055056074341802,5.055056074341802
25901,Nachhilfestunde,2,naxhIlf@StUnd@,5,14,5,-7.454462901214032,7.454462901214032
25902,nachhinein,2,naxhinWn,3,8,3,-5.914250899603268,5.914250899603268
25903,nachholen,2,naxhol@n,3,8,3,-5.009701506956971,5.009701506956971
25904,Nachholbedarf,2,naxholb@d&rf,4,12,4,-7.0993667321723875,7.0993667321723875
25905,Nachhut,2,naxhut,2,6,2,-5.131509900657623,5.131509900657623
25906,nachjagen,2,naxjag@n,3,8,3,-5.335839167799603,5.335839167799603
25907,nachkaufen,2,naxkBf@n,3,8,3,-5.194595468479588,5.194595468479588
25908,Nachklang,1,naxkl&N,2,7,2,-5.478955182586347,5.478955182586347
25909,nachklingen,2,naxklIN@n,3,9,3,-5.677082236011185,5.677082236011185
25910,nachkommen,2,naxkOm@n,3,8,3,-4.509240768688783,4.509240768688783
25911,Nachkomme,2,naxkOm@,3,7,3,-6.083514788880204,6.083514788880204
25912,Nachkommenschaft,2,naxkOm@nS&ft,4,12,4,-7.468042136927501,7.468042136927501
25913,Nachkoemmling,2,naxk/mlIN,3,9,3,-5.627727749258152,5.627727749258152
25914,nachkontrollieren,2,naxkOntrOlir@n,5,14,5,-7.2645398970175314,7.2645398970175314
25915,Nachkriegserscheinung,3,naxkriksErSWnUN,5,15,5,-7.655527852880123,7.655527852880123
25916,nachlassen,2,naxl&s@n,3,8,3,-4.78862091433772,4.78862091433772
25917,Nachlass,1,naxl&s,2,6,2,-4.822060059119675,4.822060059119675
25918,Nachlasser,2,naxl&s@r,3,8,3,-6.350922549989729,6.350922549989729
25919,nachlaessig,2,naxlEsIx,3,8,3,-4.450540962905597,4.450540962905597
25920,nachlaessigerweise,3,naxlEsIg@rvWz@,6,14,6,-6.86628953230964,6.86628953230964
25921,Nachlaessigkeit,2,naxlEsIxkWt,4,11,4,-4.753926936383919,4.753926936383919
25922,Nachlassung,2,naxl&sUN,3,8,3,-5.344200588018472,5.344200588018472
25923,nachlaufen,2,naxlBf@n,3,8,3,-5.231224411506832,5.231224411506832
25924,nachlesen,2,naxlez@n,3,8,3,-5.465134049884608,5.465134049884608
25925,Nachlese,2,naxlez@,3,7,3,-5.75705903025875,5.75705903025875
25926,nachliefern,2,naxlif@rn,3,9,3,-5.525874100046015,5.525874100046015
25927,Nachlieferung,2,naxlif@rUN,4,10,4,-5.573011322795194,5.573011322795194
25928,nachloesen,2,naxl|z@n,3,8,3,-5.552462061845568,5.552462061845568
25929,nachmessen,2,naxmEs@n,3,8,3,-5.40932299849419,5.40932299849419
25930,Nachmessung,2,naxmEsUN,3,8,3,-5.389089281405948,5.389089281405948
25931,Nachmittag,2,naxmItak,3,8,3,-5.165102467545373,5.165102467545373
25932,nachmittaegig,2,naxmIt)gIx,4,10,4,-5.258502643619825,5.258502643619825
25933,nachmittaeglich,2,naxmIt)klIx,4,11,4,-5.2006825587175465,5.2006825587175465
25934,nachmittags,2,naxmItaks,3,9,3,-4.775118423473879,4.775118423473879
25935,Nachmittagsschlaf,3,naxmItaksSlaf,4,13,4,-7.478300763538711,7.478300763538711
25936,Nachnahme,2,naxnam@,3,7,3,-5.163311063650533,5.163311063650533
25937,Nachnahmegebuehr,2,naxnam@g@byr,5,12,5,-7.278338301414097,7.278338301414097
25938,nachpruefen,2,naxpryf@n,3,9,3,-5.390124842870859,5.390124842870859
25939,nachpruefbar,2,naxpryfbar,3,10,3,-5.844192663642542,5.844192663642542
25940,Nachpruefung,2,naxpryfUN,3,9,3,-4.912183971609653,4.912183971609653
25941,nachrangig,3,naxr&NIx,3,8,3,-5.295391314345056,5.295391314345056
25942,nachrechnen,2,naxrExn@n,3,9,3,-5.578193230989381,5.578193230989381
25943,nachreden,2,naxred@n,3,8,3,-5.54045037742394,5.54045037742394
25944,Nachrede,2,naxred@,3,7,3,-5.4542973044212255,5.4542973044212255
25945,nachreifen,2,naxrWf@n,3,8,3,-6.2415545139612965,6.2415545139612965
25946,nachrennen,2,naxrEn@n,3,8,3,-5.3968599370570685,5.3968599370570685
25947,Nachricht,1,naxrIxt,2,7,2,-4.338372564099151,4.338372564099151
25948,Nachrichtenbuero,3,naxrIxt@nbyro,5,13,5,-9.446440639581548,9.446440639581548
25949,Nachrichtendienst,3,naxrIxt@ndinst,4,14,4,-8.931955882385019,8.931955882385019
25950,Nachrichtensprecher,3,naxrIxt@nSprEx@r,5,16,5,-10.179199037025084,10.179199037025084
25951,nachrichtlich,2,naxrIxtlIx,3,10,3,-5.656233535750116,5.656233535750116
25952,Nachruf,2,naxruf,2,6,2,-5.361940326381042,5.361940326381042
25953,nachruesten,2,naxrYst@n,3,9,3,-6.269162993628401,6.269162993628401
25954,nachsagen,2,naxzag@n,3,8,3,-5.442351234964505,5.442351234964505
25955,Nachsaison,2,naxzEz~,3,7,3,-5.345371736937123,5.345371736937123
25956,nachsalzen,2,naxz&l=@n,3,9,3,-6.059497805648134,6.059497805648134
25957,Nachsatz,2,naxz&=,2,6,2,-5.115120667183763,5.115120667183763
25958,nachschauen,2,naxSB@n,3,7,3,-5.076853141116925,5.076853141116925
25959,nachschicken,2,naxSIk@n,3,8,3,-5.187401073917946,5.187401073917946
25960,nachschlagen,2,naxSlag@n,3,9,3,-5.448664540524506,5.448664540524506
25961,Nachschlagewerk,3,naxSlag@vErk,4,12,4,-8.602605980538222,8.602605980538222
25962,nachschleichen,2,naxSlWx@n,3,9,3,-5.1878359897951025,5.1878359897951025
25963,Nachschluessel,2,naxSlYs@l,3,9,3,-5.693379535446768,5.693379535446768
25964,nachschmeissen,2,naxSmWs@n,3,9,3,-5.5211165735607075,5.5211165735607075
25965,Nachschub,2,naxSup,2,6,2,-5.125326975820928,5.125326975820928
25966,nachsehen,2,naxze@n,3,7,3,-5.236486936881338,5.236486936881338
25967,Nachsehen,2,naxze@n,3,7,3,-5.236486936881338,5.236486936881338
25968,nachsenden,2,naxzEnd@n,3,9,3,-5.636706158732888,5.636706158732888
25969,Nachsendung,2,naxzEndUN,3,9,3,-5.272000135559658,5.272000135559658
25970,Nachsicht,1,naxzIxt,2,7,2,-4.603735506415456,4.603735506415456
25971,nachsichtig,2,naxzIxtIx,3,9,3,-4.69271556620681,4.69271556620681
25972,Nachsichtigkeit,2,naxzIxtIxkWt,4,12,4,-5.215480128660078,5.215480128660078
25973,nachsichtsvoll,3,naxzIx=fOl,3,10,3,-6.219752077896372,6.219752077896372
25974,Nachsilbe,2,naxzIlb@,3,8,3,-5.86524335407454,5.86524335407454
25975,nachsitzen,2,naxzI=@n,3,8,3,-5.384583144688961,5.384583144688961
25976,Nachspeise,2,naxSpWz@,3,8,3,-5.800177992261623,5.800177992261623
25977,Nachspiel,2,naxSpil,2,7,2,-5.10345642410374,5.10345642410374
25978,nachspionieren,2,naxSpionir@n,5,12,5,-5.71070779050445,5.71070779050445
25979,nachsprechen,2,naxSprEx@n,3,10,3,-5.5402118494142245,5.5402118494142245
25980,Nachsprecher,2,naxSprEx@r,3,10,3,-5.8454255956691,5.8454255956691
25981,nachspuelen,2,naxSpyl@n,3,9,3,-5.408679781527567,5.408679781527567
25982,nachspueren,2,naxSpyr@n,3,9,3,-5.374103947093027,5.374103947093027
25983,naechst,0,n)xst,1,5,1,-4.262898536756536,4.262898536756536
25984,naechstbesser,2,n)xstbEs@r,3,10,3,-6.232265285177534,6.232265285177534
25985,Naechste,2,n)xst@,2,6,2,-4.551357626366643,4.551357626366643
25986,nachstehen,2,naxSte@n,3,8,3,-5.130376868409448,5.130376868409448
25987,nachsteigen,2,naxStWg@n,3,9,3,-5.628054507703097,5.628054507703097
25988,nachstellen,2,naxStEl@n,3,9,3,-5.470001436504471,5.470001436504471
25989,Nachstellung,2,naxStElUN,3,9,3,-5.263895016083289,5.263895016083289
25990,Naechstenliebe,3,n)xst@nlib@,4,11,4,-8.849154280444855,8.849154280444855
25991,naechstens,2,n)xst@ns,2,8,2,-5.864585205332301,5.864585205332301
25992,naechstfolgend,2,n)xstfOlg@nt,3,12,3,-7.528681390079608,7.528681390079608
25993,Naechstfolgende,2,n)xstfOlg@nd@,4,13,4,-8.111428118958575,8.111428118958575
25994,naechstgelegen,2,n)xstg@leg@n,4,12,4,-7.667237903078215,7.667237903078215
25995,naechstgroesser,2,n)xstgr|s@r,3,11,3,-6.798138811750368,6.798138811750368
25996,naechstjaehrig,3,n)xstj)rIx,3,10,3,-5.414716633586228,5.414716633586228
25997,naechstklein,2,n)xstklWn,2,9,2,-7.67448909953387,7.67448909953387
25998,naechstliegend,2,n)xstlig@nt,3,11,3,-6.098257932914322,6.098257932914322
25999,Naechstliegende,2,n)xstlig@nd@,4,12,4,-7.254529500782979,7.254529500782979
26000,naechstmoeglich,2,n)xstm|klIx,3,11,3,-5.398192343400921,5.398192343400921
26001,nachsuchen,2,naxzux@n,3,8,3,-5.2710753263501795,5.2710753263501795
26002,Nachsuchung,2,naxzuxUN,3,8,3,-5.15658847411208,5.15658847411208
26003,Nacht,1,n&xt,1,4,1,-3.789991426041832,3.789991426041832
26004,Nachtarbeit,2,n&xt&rbWt,3,9,3,-5.668900373016448,5.668900373016448
26005,Nachtdienst,2,n&xtdinst,2,9,2,-5.704519230977831,5.704519230977831
26006,Nachteil,2,naxtWl,2,6,2,-4.72091900744469,4.72091900744469
26007,nachteilig,2,naxtWlIx,3,8,3,-4.864985818338747,4.864985818338747
26008,naechtelang,2,nExt@l&N,3,8,3,-8.428212936965387,8.428212936965387
26009,Nachtessen,2,n&xtEs@n,3,8,3,-6.489195154738548,6.489195154738548
26010,Nachteule,2,n&xtXl@,3,7,3,-5.577631666782426,5.577631666782426
26011,Nachtfalter,2,n&xtf<@r,3,8,2,-6.2677480328222,6.2677480328222
26012,nachtfarben,3,n&xtf&rb@n,3,10,3,-6.439303529870839,6.439303529870839
26013,Nachtfrost,2,n&xtfrOst,2,9,2,-6.674619277057992,6.674619277057992
26014,Nachtgebet,2,n&xtg@bet,3,9,3,-7.345566873362442,7.345566873362442
26015,Nachtgewand,2,n&xtg@v&nt,3,10,3,-6.675411774930185,6.675411774930185
26016,Nachtgleiche,2,n&xtglWx@,3,9,3,-7.3446293765922634,7.3446293765922634
26017,Nachthemd,2,n&xthEmt,2,8,2,-6.6428832349659075,6.6428832349659075
26018,Nachthimmel,2,n&xthIm@l,3,9,3,-6.943836395295423,6.943836395295423
26019,naechtigen,2,nExtIg@n,3,8,3,-6.036769895192116,6.036769895192116
26020,Nachtigall,0,n&xtig&l,3,8,3,-6.132018863532949,6.132018863532949
26021,Nachtisch,2,naxtIS,2,6,2,-5.222091426717691,5.222091426717691
26022,Nachtleben,2,n&xtleb@n,3,9,3,-6.188159516832711,6.188159516832711
26023,naechtlich,2,nExtlIx,2,7,2,-5.384054147231082,5.384054147231082
26024,Nachtlokal,2,n&xtlokal,3,9,3,-6.379912116361686,6.379912116361686
26025,Nachtluft,2,n&xtlUft,2,8,2,-6.42048886652697,6.42048886652697
26026,Nachtportier,2,n&xtpOrtie,4,10,4,-8.341425890154042,8.341425890154042
26027,Nachtquartier,2,n&xtkv&rtir,3,11,3,-8.445868191138208,8.445868191138208
26028,nachtragen,2,naxtrag@n,3,9,3,-5.487974631554938,5.487974631554938
26029,Nachtrag,1,naxtrak,2,7,2,-5.348600188186943,5.348600188186943
26030,nachtraegerisch,2,naxtr)g@rIS,4,11,4,-7.05647978415365,7.05647978415365
26031,nachtraeglich,2,naxtr)klIx,3,10,3,-5.458018163023456,5.458018163023456
26032,nachtrauern,2,naxtrB@rn,3,9,3,-6.645830654650488,6.645830654650488
26033,Nachtruhe,2,n&xtru@,3,7,3,-5.6427219057354945,5.6427219057354945
26034,nachts,2,n&x=,1,4,1,-5.374672100289187,5.374672100289187
26035,Nachtschatten,2,n&xtS&t@n,3,9,3,-6.6851602677061095,6.6851602677061095
26036,Nachtschraenkchen,3,n&xtSrENkx@n,3,12,3,-7.9936130528831235,7.9936130528831235
26037,nachtsueber,2,n&x=yb@r,3,8,3,-7.849232013032821,7.849232013032821
26038,Nachttarif,2,n&xtt&rif,3,9,3,-6.948296817764547,6.948296817764547
26039,nachtun,2,naxtun,2,6,2,-5.097039860897025,5.097039860897025
26040,Nachtwache,2,n&xtv&x@,3,8,3,-5.602722148384546,5.602722148384546
26041,Nachtwaechter,2,n&xtvExt@r,3,10,3,-6.813832450108031,6.813832450108031
26042,nachtwandeln,2,n&xtv&nd@ln,3,11,3,-5.811857932340284,5.811857932340284
26043,Nachtwanderung,2,n&xtv&nd@rUN,4,12,4,-6.180189476627449,6.180189476627449
26044,Nachtwandler,2,n&xtv&ndl@r,3,11,3,-6.278194555153663,6.278194555153663
26045,Nachtwandlerin,2,n&xtv&ndl@rIn,4,13,4,-7.286089184706474,7.286089184706474
26046,nachtwandlerisch,2,n&xtv&ndl@rIS,4,13,4,-6.9477177203595515,6.9477177203595515
26047,Nachtzeit,2,n&xt=Wt,2,7,2,-6.030629029219206,6.030629029219206
26048,Nachtzug,2,n&xt=uk,2,7,2,-5.926409797960352,5.926409797960352
26049,nachvollziehen,2,naxfOl=i@n,4,10,4,-5.611388069262262,5.611388069262262
26050,nachvollziehbar,2,naxfOl=ibar,4,11,4,-5.505063851154347,5.505063851154347
26051,nachwachsen,2,naxv&ks@n,3,9,3,-5.690047011895141,5.690047011895141
26052,Nachwehe,2,naxve@,3,6,3,-5.158852983897948,5.158852983897948
26053,nachweinen,2,naxvWn@n,3,8,3,-5.8020017656695915,5.8020017656695915
26054,nachweisen,2,naxvWz@n,3,8,3,-5.86448600274212,5.86448600274212
26055,Nachweis,1,naxvWs,2,6,2,-4.40933983779691,4.40933983779691
26056,nachweisbar,2,naxvWsbar,3,9,3,-5.736403659909076,5.736403659909076
26057,nachweissen,2,naxvWs@n,3,8,3,-5.133754042752484,5.133754042752484
26058,nachwerfen,2,naxvErf@n,3,9,3,-5.910724292214455,5.910724292214455
26059,nachwiegen,2,naxvig@n,3,8,3,-5.804167868700644,5.804167868700644
26060,nachwinken,2,naxvINk@n,3,9,3,-5.8685313670129045,5.8685313670129045
26061,nachwirken,2,naxvIrk@n,3,9,3,-5.980621435330875,5.980621435330875
26062,Nachwirkung,2,naxvIrkUN,3,9,3,-5.810348142142264,5.810348142142264
26063,nachwollen,2,naxvOl@n,3,8,3,-5.6307090517635086,5.6307090517635086
26064,Nachwuchs,2,naxvuks,2,7,2,-5.230252709664335,5.230252709664335
26065,nachzahlen,2,nax=al@n,3,8,3,-5.28753412979646,5.28753412979646
26066,nachzaehlen,2,nax=)l@n,3,8,3,-5.151505974431348,5.151505974431348
26067,Nachzahlung,2,nax=alUN,3,8,3,-5.2746271806257115,5.2746271806257115
26068,Nachzaehlung,2,nax=)lUN,3,8,3,-5.002916251990146,5.002916251990146
26069,nachzeichnen,2,nax=Wxn@n,3,9,3,-5.448286937224378,5.448286937224378
26070,Nachzeitigkeit,3,nax=WtIxkWt,4,11,4,-5.8928261269809505,5.8928261269809505
26071,nachziehen,2,nax=i@n,3,7,3,-5.0840926680353675,5.0840926680353675
26072,Nachzoll,2,nax=Ol,2,6,2,-5.133126437147651,5.133126437147651
26073,Nachzucht,2,nax=Uxt,2,7,2,-5.413415374328139,5.413415374328139
26074,Nachzug,2,nax=uk,2,6,2,-5.008074871326985,5.008074871326985
26075,Nachzuegler,2,nax=ykl@r,3,9,3,-5.561742417298029,5.561742417298029
26076,nachzueglerisch,2,nax=ykl@rIS,4,11,4,-6.939826545792165,6.939826545792165
26077,Nackedei,1,n&k@dW,3,6,3,-5.6045155837069895,5.6045155837069895
26078,Nacken,1,n&k@n,2,5,2,-4.590943179621383,4.590943179621383
26079,Nackenhaar,2,n&k@nhar,3,8,3,-7.564959217390906,7.564959217390906
26080,Nackenstuetze,2,n&k@nStY=@,4,10,4,-10.04995092262051,10.04995092262051
26081,nackt,1,n&kt,1,4,1,-4.519316448534445,4.519316448534445
26082,nacktarmig,3,n&kt&rmIx,3,9,3,-6.338184579112317,6.338184579112317
26083,Nacktheit,2,n&kthWt,2,7,2,-5.371051988018937,5.371051988018937
26084,Nacktkultur,2,n&ktkUltur,3,10,3,-6.623582267055658,6.623582267055658
26085,nadeln,1,nad@ln,2,6,2,-4.769973908498704,4.769973908498704
26086,Nadel,1,nad@l,2,5,2,-4.263084297032943,4.263084297032943
26087,Nadelarbeit,2,nad@l&rbWt,4,10,4,-6.921331039096414,6.921331039096414
26088,Nadelbaum,2,nad@lbBm,3,8,3,-6.4246517236310146,6.4246517236310146
26089,nadelfertig,2,nad@lfErtIx,4,11,4,-7.83715181967678,7.83715181967678
26090,nadelfoermig,3,nad@lf/rmIx,4,11,4,-5.686383414838514,5.686383414838514
26091,Nadelholz,2,nad@lhOl=,3,9,3,-6.017530556044468,6.017530556044468
26092,nadelig,2,nad@lIx,3,7,3,-5.3368669820518635,5.3368669820518635
26093,Nadelkissen,2,nad@lkIs@n,4,10,4,-7.31411766877165,7.31411766877165
26094,Nadeloehr,2,nad@l|r,3,7,3,-6.258328641604419,6.258328641604419
26095,Nadelspitze,2,nad@lSpI=@,4,10,4,-8.639521827205987,8.639521827205987
26096,Nadelwald,2,nad@lv<,3,7,2,-6.589763665853734,6.589763665853734
26097,nadlig,2,nadlIx,2,6,2,-5.537506902210182,5.537506902210182
26098,nagen,1,nag@n,2,5,2,-4.481727636219282,4.481727636219282
26099,nageln,1,nag@ln,2,6,2,-4.2996591858797535,4.2996591858797535
26100,Nagel,1,nag@l,2,5,2,-4.486358975706476,4.486358975706476
26101,Nagelbett,2,nag@lbEt,3,8,3,-6.435289946732536,6.435289946732536
26102,Nagelbuerste,2,nag@lbYrst@,4,11,4,-7.237648520835947,7.237648520835947
26103,Naegelchen,2,n)g@lx@n,3,8,3,-5.378596883800435,5.378596883800435
26104,Nagelfeile,2,nag@lfWl@,4,9,4,-7.261520664762921,7.261520664762921
26105,nagelfest,2,nag@lfEst,3,9,3,-6.576996552065263,6.576996552065263
26106,Nagelhaut,2,nag@lhBt,3,8,3,-6.25258321108454,6.25258321108454
26107,Nagellack,2,nag@ll&k,3,8,3,-5.727977112973949,5.727977112973949
26108,Nagellackentferner,3,nag@ll&kEntfErn@r,6,17,6,-12.34254932583241,12.34254932583241
26109,nagelneu,2,nag@lnX,3,7,3,-5.9245485283980015,5.9245485283980015
26110,Nagelschere,2,nag@lSer@,4,9,4,-6.950641899434511,6.950641899434511
26111,Nager,2,nag@r,2,5,2,-5.461600711678732,5.461600711678732
26112,Nagetier,3,nag@tir,3,7,3,-5.4685284257266416,5.4685284257266416
26113,nahen,1,na@n,2,4,2,-4.93072215690222,4.93072215690222
26114,nah,1,na,1,2,1,-4.6998380768761,4.6998380768761
26115,naehen,1,n)@n,2,4,2,-4.75934551339755,4.75934551339755
26116,nah,1,na,1,2,1,-4.6998380768761,4.6998380768761
26117,Naeharbeit,2,n)&rbWt,3,7,3,-5.754065608982398,5.754065608982398
26118,Nahaufnahme,2,naBfnam@,4,8,4,-5.498954749265605,5.498954749265605
26119,nahe,1,na@,2,3,2,-4.725528516142232,4.725528516142232
26120,Naehe,2,n)@,2,3,2,-4.733655074131418,4.733655074131418
26121,nahe,1,na@,2,3,2,-4.725528516142232,4.725528516142232
26122,nahebei,2,na@bW,3,5,3,-5.045827390801477,5.045827390801477
26123,nahebringen,2,na@brIN@n,4,9,4,-5.455994401264646,5.455994401264646
26124,nahegehen,2,na@ge@n,4,7,4,-5.260373665236043,5.260373665236043
26125,nahekommen,2,na@kOm@n,4,8,4,-5.240452087171634,5.240452087171634
26126,nahelegen,2,na@leg@n,4,8,4,-5.734336473858336,5.734336473858336
26127,naheliegen,2,na@lig@n,4,8,4,-5.4788766410579015,5.4788766410579015
26128,naehern,1,n)@rn,2,5,2,-4.803381555043003,4.803381555043003
26129,naeher,1,n)@r,2,4,2,-4.72323948010368,4.72323948010368
26130,Naeher,2,n)@r,2,4,2,-4.72323948010368,4.72323948010368
26131,naeherbringen,2,n)@rbrIN@n,4,10,4,-6.115453831454485,6.115453831454485
26132,Naeherei,2,n)@rW,3,5,3,-5.227307804501514,5.227307804501514
26133,Naeherin,2,n)@rIn,3,6,3,-5.2666445377570845,5.2666445377570845
26134,naehertreten,2,n)@rtret@n,4,10,4,-6.57803670968604,6.57803670968604
26135,Naeherung,2,n)@rUN,3,6,3,-4.541158403426183,4.541158403426183
26136,nahestehen,2,na@Ste@n,4,8,4,-5.408035476460879,5.408035476460879
26137,nahezu,2,na@=u,3,5,3,-5.135915797662209,5.135915797662209
26138,Naehfaden,2,n)fad@n,3,7,3,-5.554244143955048,5.554244143955048
26139,Nahkampf,2,nak&m+,2,6,2,-5.528921171701782,5.528921171701782
26140,Naehkasten,2,n)k&st@n,3,8,3,-5.873886497395226,5.873886497395226
26141,Naehmaschine,2,n)m&Sin@,4,8,4,-5.167456773076068,5.167456773076068
26142,Naehnadel,2,n)nad@l,3,7,3,-5.939353758114562,5.939353758114562
26143,nahoestlich,0,na/stlIx,3,8,3,-5.564107552050255,5.564107552050255
26144,naehren,1,n)r@n,2,5,2,-5.350935854897326,5.350935854897326
26145,Naehrboden,2,n)rbod@n,3,8,3,-5.481461718547088,5.481461718547088
26146,nahrhaft,2,narh&ft,2,7,2,-5.1208100208335665,5.1208100208335665
26147,Naehrmittel,2,n)rmIt@l,3,8,3,-6.029038690488167,6.029038690488167
