,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
13415,Flugzeug,2,fluk=Xk,2,7,2,False,0,-4.230684046117234,4.230684046117234
13416,Flugzeugabwehr,2,fluk=Xk&pver,4,12,4,False,0,-6.541880642075231,6.541880642075231
13417,Flugzeugfuehrer,3,fluk=Xkfyr@r,4,12,4,False,0,-6.197606463439165,6.197606463439165
13418,Flugzeugtraeger,3,fluk=Xktr9g@r,4,13,3,False,0,-6.227120124419252,6.227120124419252
13419,Fluktuation,2,flUktu&=ion,5,11,5,False,0,-6.896766620665845,6.896766620665845
13420,fluktuieren,2,flUktuir@n,4,10,4,False,0,-6.263695885935215,6.263695885935215
13421,flunkern,1,flUNk@rn,2,8,2,False,0,-6.253466827513907,6.253466827513907
13422,Flunkerei,2,flUNk@rW,3,8,3,False,0,-7.093135022183979,7.093135022183979
13423,Fluor,1,fluOr,2,5,2,False,1,-5.117885563198235,5.117885563198235
13424,Fluor,0,fluOr,2,5,2,False,1,-5.117885563198235,5.117885563198235
13425,Fluoreszenz,2,fluorEs=En=,4,11,4,False,0,-6.03338148689043,6.03338148689043
13426,fluoreszieren,2,fluorEs=ir@n,5,12,5,False,0,-5.560093405357969,5.560093405357969
13427,Flur,1,flur,1,4,1,False,1,-4.770069516176049,4.770069516176049
13428,Flur,1,flur,1,4,1,False,1,-4.770069516176049,4.770069516176049
13429,Flurbereinigung,3,flurb@rWnIgUN,5,13,5,False,0,-9.101447926123717,9.101447926123717
13430,Fluss,1,flUs,1,4,1,False,0,-4.246605541116212,4.246605541116212
13431,flussab,2,flUs&p,2,6,2,False,0,-6.149787009810681,6.149787009810681
13432,flussauf,2,flUsBf,2,6,2,False,0,-5.732214456256453,5.732214456256453
13433,fluessig,2,flYsIx,2,6,2,False,0,-4.331343424994862,4.331343424994862
13434,Fluessigkeit,2,flYsIxkWt,3,9,3,False,0,-4.957157870896122,4.957157870896122
13435,fluessigmachen,2,flYsIxm&x@n,4,11,4,False,0,-6.037953196625367,6.037953196625367
13436,Flusslauf,2,flUslBf,2,7,2,False,0,-6.44825357889118,6.44825357889118
13437,Flusspferd,2,flUs8ert,2,8,2,False,0,-5.984650991271948,5.984650991271948
13438,Flussregulierung,3,flUsregulirUN,5,13,5,False,0,-8.389360744518966,8.389360744518966
13439,Flussschiffahrt,2,flUsSIffart,3,11,3,False,0,-7.020497334724021,7.020497334724021
13440,Flussufer,2,flUsuf@r,3,8,3,False,0,-6.131585885850958,6.131585885850958
13441,fluestern,1,flYst@rn,2,8,2,False,0,-5.817368349844214,5.817368349844214
13442,Fluesterer,2,flYst@r@r,3,9,3,False,0,-6.9789347636646415,6.9789347636646415
13443,Fluesterpropaganda,2,flYst@rprop&g&nda,6,17,6,False,0,-10.447087820568319,10.447087820568319
13444,Fluesterton,2,flYst@rton,3,10,3,False,0,-8.220402416852242,8.220402416852242
13445,fluten,1,flut@n,2,6,2,False,0,-5.023563819321116,5.023563819321116
13446,Flut,1,flut,1,4,1,False,0,-4.675009707312411,4.675009707312411
13447,Flutwelle,2,flutvEl@,3,8,3,False,0,-6.93455320267956,6.93455320267956
13448,Flutzeit,2,flUt=Wt,2,7,2,False,0,-5.766887524666065,5.766887524666065
13449,Fock,1,fOk,1,3,1,False,0,-4.77948055225711,4.77948055225711
13450,Fockmast,2,fOkm&st,2,7,2,False,0,-5.992914238273881,5.992914238273881
13451,foederal,0,f7d@ral,3,7,2,False,0,-5.788739920361069,5.788739920361069
13452,Foederalismus,2,f7d@ralIsmUs,5,12,4,False,0,-7.142045751418629,7.142045751418629
13453,foederalistisch,2,f7d@r&lIstIS,5,12,4,False,0,-7.143945705307448,7.143945705307448
13454,Foederation,2,f7d@r&=ion,5,10,4,False,0,-5.939027642123734,5.939027642123734
13455,foederativ,2,f7d@r&tif,4,9,3,False,0,-6.922658597628877,6.922658597628877
13456,foederieren,0,f7derir@n,4,9,3,False,0,-5.618242140120815,5.618242140120815
13457,Fohlen,1,fol@n,2,5,2,False,0,-5.031841000724541,5.031841000724541
13458,foehnen,1,f7n@n,2,5,1,False,1,-4.9923093667833305,4.9923093667833305
13460,Foehnwind,2,f7nvInt,2,7,1,False,0,-6.078670962674901,6.078670962674901
13461,Foehre,1,f7r@,2,4,1,False,1,-5.123332472479882,5.123332472479882
13462,fokal,2,fokal,2,5,2,False,0,-5.20460848793012,5.20460848793012
13463,Fokus,0,fokUs,2,5,2,False,0,-4.645174687872642,4.645174687872642
13464,fokussieren,2,fokUsir@n,4,9,4,False,0,-5.755348878726796,5.755348878726796
13465,Fokussierung,2,fokUsirUN,4,9,4,False,0,-6.063121364091818,6.063121364091818
13466,folgen,1,fOlg@n,2,6,2,False,0,-4.275618109479623,4.275618109479623
13467,Folge,2,fOlg@,2,5,2,False,0,-3.863760578585033,3.863760578585033
13468,Folgeerscheinung,3,fOlg@ErSWnUN,5,12,5,False,0,-6.427578123344811,6.427578123344811
13469,folgend,1,fOlg@nt,2,7,2,False,0,-5.1120080412466535,5.1120080412466535
13470,folgendermassen,3,fOlg@nd@rmas@n,5,14,5,False,0,-9.313434178331555,9.313434178331555
13471,folgenderweise,3,fOlg@ndErvWz@,5,13,5,False,0,-7.6339127030162,7.6339127030162
13472,folgenreich,3,fOlg@nrWx,3,9,3,False,0,-6.850042769840397,6.850042769840397
13473,folgenschwer,3,fOlg@nSver,3,10,3,False,0,-8.285202032503612,8.285202032503612
13474,folgern,2,fOlg@rn,2,7,2,False,0,-5.122908077627195,5.122908077627195
13475,folgerichtig,2,fOlg@rIxtIx,4,11,4,False,0,-6.869117997437684,6.869117997437684
13476,Folgerichtigkeit,2,fOlg@rIxtIxkWt,5,14,5,False,0,-7.391882559890951,7.391882559890951
13477,folgernd,1,fOlg@rnt,2,8,2,False,0,-6.443860217014632,6.443860217014632
13478,Folgerung,2,fOlg@rUN,3,8,3,False,0,-5.473863211535881,5.473863211535881
13479,folgewidrig,2,fOlg@vidrIx,4,11,4,False,0,-6.175513523138222,6.175513523138222
13480,Folgewidrigkeit,2,fOlg@vidrIxkWt,5,14,5,False,0,-7.259678499120913,7.259678499120913
13481,Folgezeit,3,fOlg@=Wt,3,8,3,False,0,-5.664763593780417,5.664763593780417
13482,folglich,2,fOlklIx,2,7,2,False,0,-5.4165818168054995,5.4165818168054995
13483,folgsam,2,fOlkzam,2,7,2,False,0,-4.601950516195771,4.601950516195771
13484,Folgsamkeit,2,fOlkzamkWt,3,10,3,False,0,-4.882053468418651,4.882053468418651
13485,Foliant,2,foli&nt,3,7,3,False,0,-5.528680227603055,5.528680227603055
13486,Folie,0,foli@,3,5,3,False,0,-4.497736233412196,4.497736233412196
13487,foliieren,2,foliir@n,4,8,4,False,0,-5.33761201144548,5.33761201144548
13488,Folio,1,folio,3,5,3,False,0,-4.864134416621446,4.864134416621446
13489,Folioband,2,foliob&nt,4,9,4,False,0,-5.757676459311405,5.757676459311405
13490,Folioblatt,2,foliobl&t,4,9,4,False,0,-5.773922950291676,5.773922950291676
13491,Folketing,0,fOlk@tIN,3,8,3,False,0,-6.52969128391335,6.52969128391335
13492,Folklore,0,fOlklor@,3,8,3,False,0,-5.823330143994668,5.823330143994668
13493,Folklorist,2,fOlklorIst,3,10,3,False,0,-5.92895215950831,5.92895215950831
13494,folkloristisch,2,fOlklorIstIS,4,12,4,False,0,-6.18594907012287,6.18594907012287
13495,Follikel,0,fOlik@l,3,7,3,False,0,-5.961772565808688,5.961772565808688
13496,foltern,1,fOlt@rn,2,7,2,False,0,-5.011345894517837,5.011345894517837
13497,Folter,1,fOlt@r,2,6,2,False,0,-4.574414494653079,4.574414494653079
13498,Folterbank,2,fOlt@rb&Nk,3,10,3,False,0,-7.843125626433258,7.843125626433258
13499,Folterer,2,fOlt@r@r,3,8,3,False,0,-5.598269512856098,5.598269512856098
13500,Folterkammer,2,fOlt@rk&m@r,4,11,4,False,0,-7.766743566086307,7.766743566086307
13501,Folterung,2,fOlt@rUN,3,8,3,False,0,-5.552111013732772,5.552111013732772
13502,foenen,1,f7n@n,2,5,1,False,1,-4.9923093667833305,4.9923093667833305
13504,Fond,0,f~,1,2,1,False,1,-4.813584461033372,4.813584461033372
13505,Fonds,0,f~,1,2,1,False,1,-4.813584461033372,4.813584461033372
13506,Fondue,0,f~dy,2,4,2,False,0,-5.223971742553349,5.223971742553349
13507,forcieren,0,fOrsir@n,3,8,3,False,0,-5.313735814155029,5.313735814155029
13508,forciert,1,fOr=irt,2,7,2,False,0,-6.729998638334459,6.729998638334459
13509,fordern,1,fOrd@rn,2,7,2,False,0,-4.3939785556664095,4.3939785556664095
13510,foerdern,1,f/rd@rn,2,7,2,False,0,-4.613965100661807,4.613965100661807
13511,Foerderband,2,f/rd@rb&nt,3,10,3,False,0,-7.502292379914948,7.502292379914948
13512,Foerderer,2,f/rd@r@r,3,8,3,False,0,-5.472785070583926,5.472785070583926
13513,Foerderklasse,2,f/rd@rkl&s@,4,11,4,False,0,-8.353771791296372,8.353771791296372
13514,Foerderleistung,2,f/rd@rlWstUN,4,12,4,False,0,-8.012422603661106,8.012422603661106
13515,foerderlich,2,f/rd@rlIx,3,9,3,False,0,-5.559061026140818,5.559061026140818
13516,Foerderprogramm,2,f/rd@rprogr&m,4,13,4,False,0,-7.819310058945454,7.819310058945454
13517,Foerderstufe,2,f/rd@rStuf@,4,11,4,False,0,-7.579250809123813,7.579250809123813
13518,Forderung,2,fOrd@rUN,3,8,3,False,0,-4.345115511608368,4.345115511608368
13519,Foerderung,2,f/rd@rUN,3,8,3,False,0,-4.565102056603766,4.565102056603766
13520,Foerderunterricht,2,f/rd@rUnt@rrIxt,5,15,5,False,0,-9.71424526920633,9.71424526920633
13521,Foere,1,f7r@,2,4,1,False,1,-5.123332472479882,5.123332472479882
13522,Forelle,1,forEl@,3,6,3,False,0,-5.373466312061783,5.373466312061783
13523,Forint,1,forInt,2,6,2,False,0,-6.2040671410728425,6.2040671410728425
13524,formen,1,fOrm@n,2,6,2,False,0,-4.621746978161303,4.621746978161303
13525,Form,1,fOrm,1,4,1,False,0,-3.6715842710502353,3.6715842710502353
13526,formal,2,fOrmal,2,6,2,False,0,-4.95254638958753,4.95254638958753
13527,Formalin,1,fOrm&lin,3,8,3,False,0,-6.1496849225644725,6.1496849225644725
13528,formalisieren,2,fOrm&lizir@n,5,12,5,False,0,-5.559603752091412,5.559603752091412
13529,Formalismus,2,fOrmalIsmUs,4,11,4,False,0,-6.7930839582688645,6.7930839582688645
13530,Formalist,2,fOrm&lIst,3,9,3,False,0,-5.984495118137832,5.984495118137832
13531,formalistisch,2,fOrm&lIstIS,4,11,4,False,0,-6.090282897654713,6.090282897654713
13532,Formalitaet,2,fOrmalit9t,4,10,3,False,0,-5.996295108081881,5.996295108081881
13533,formalrechtlich,2,fOrmalrExtlIx,4,13,4,False,0,-7.726406735195428,7.726406735195428
13534,Format,2,fOrmat,2,6,2,False,0,-4.919005660008982,4.919005660008982
13535,formatieren,2,fOrmatir@n,4,10,4,False,0,-6.807432638120434,6.807432638120434
13536,Formation,2,fOrm&=ion,4,9,4,False,0,-4.517770845791313,4.517770845791313
13537,formbar,2,fOrmbar,2,7,2,False,0,-5.429438606854889,5.429438606854889
13538,Formbarkeit,2,fOrmbarkWt,3,10,3,False,0,-6.032078074271736,6.032078074271736
13539,Formel,1,fOrm@l,2,6,2,False,0,-4.970478995527826,4.970478995527826
13540,formell,2,fOrmEl,2,6,2,False,0,-5.382557329204625,5.382557329204625
13541,formelmaessig,2,fOrm@lm9sIx,4,11,3,False,0,-6.962613254031109,6.962613254031109
13542,Formenlehre,3,fOrm@nler@,4,10,4,False,0,-7.171085912563968,7.171085912563968
13543,formenreich,3,fOrm@nrWx,3,9,3,False,0,-6.729075136596443,6.729075136596443
13544,Former,2,fOrm@r,2,6,2,False,0,-5.048506519762431,5.048506519762431
13545,Formerei,2,fOrm@rW,3,7,3,False,0,-5.465696035636747,5.465696035636747
13546,Formfehler,2,fOrmfel@r,3,9,3,False,0,-5.979469265522254,5.979469265522254
13547,Formgebung,3,fOrmgebUN,3,9,3,False,0,-6.081933130127855,6.081933130127855
13548,Formgestaltung,3,fOrmg@St<UN,4,11,3,False,0,-7.211673261668608,7.211673261668608
13549,formidabel,0,fOrmidab@l,4,10,4,False,0,-6.528542799297235,6.528542799297235
13550,formieren,0,fOrmir@n,3,8,3,False,0,-4.45905352122779,4.45905352122779
13551,Formierung,2,fOrmirUN,3,8,3,False,0,-4.956070122970462,4.956070122970462
13552,foermlich,2,f/rmlIx,2,7,2,False,0,-6.20031450546352,6.20031450546352
13553,Foermlichkeit,2,f/rmlIxkWt,3,10,3,False,0,-6.6551587234350285,6.6551587234350285
13554,formlos,2,fOrmlos,2,7,2,False,0,-5.60203535529927,5.60203535529927
13555,Formlosigkeit,3,fOrmlozIxkWt,4,12,4,False,0,-5.619927628702757,5.619927628702757
13556,Formsache,2,fOrmz&x@,3,8,3,False,0,-6.0568595458084955,6.0568595458084955
13557,Formular,2,fOrmular,3,8,3,False,0,-5.341723717718145,5.341723717718145
13558,formulieren,2,fOrmulir@n,4,10,4,False,0,-5.103673717268865,5.103673717268865
13559,Formulierung,2,fOrmulirUN,4,10,4,False,0,-5.764682613059906,5.764682613059906
13560,Formung,2,fOrmUN,2,6,2,False,0,-4.990456535560295,4.990456535560295
13561,formvollendet,2,fOrmfOlEnd@t,4,12,4,False,0,-8.310025286049857,8.310025286049857
13562,forschen,1,fOrS@n,2,6,2,False,0,-4.562955653595866,4.562955653595866
13563,forsch,0,fOrS,1,4,1,False,0,-4.847307722422428,4.847307722422428
13564,Forsche,2,fOrS@,2,5,2,False,0,-5.166082217075454,5.166082217075454
13565,Forscher,2,fOrS@r,2,6,2,False,0,-4.3894576234664315,4.3894576234664315
13566,Forschung,2,fOrSUN,2,6,2,False,0,-3.952454196086627,3.952454196086627
13567,Forschungsarbeit,3,fOrSUNs&rbWt,4,12,4,False,0,-6.379105667189634,6.379105667189634
13568,Forschungsauftrag,3,fOrSUNsBftrak,4,13,4,False,0,-6.857917524244299,6.857917524244299
13569,Forschungsbereich,3,fOrSUNsb@rWx,4,12,4,False,0,-6.711803197299366,6.711803197299366
13570,Forschungsbericht,3,fOrSUNsb@rIxt,4,13,4,False,0,-7.589982539992872,7.589982539992872
13571,Forschungsergebnis,3,fOrSUNsErgepnIs,5,15,5,False,0,-7.039980647126228,7.039980647126228
13572,Forschungsgruppe,3,fOrSUNsgrUp@,4,12,4,False,0,-7.1604559391360265,7.1604559391360265
13573,Forschungsinstitut,3,fOrSUNsInstitut,5,15,5,False,0,-7.329547928906093,7.329547928906093
13574,Forschungsmethode,3,fOrSUNsmetod@,5,13,5,False,0,-8.38792021811979,8.38792021811979
13575,Forschungsprojekt,3,fOrSUNsprojEkt,4,14,4,False,0,-8.169247570963217,8.169247570963217
13576,Forschungsstelle,3,fOrSUNsStEl@,4,12,4,False,0,-7.305623123455344,7.305623123455344
13577,Forschungszentrum,3,fOrSUNs=EntrUm,4,14,4,False,0,-8.90350270157824,8.90350270157824
13578,Forst,1,fOrst,1,5,1,False,0,-4.775208757807551,4.775208757807551
13579,Forstamt,2,fOrst&mt,2,8,2,False,0,-6.70511730975788,6.70511730975788
13580,Foerster,2,f/rst@r,2,7,2,False,0,-5.605955098960139,5.605955098960139
13581,Foersterei,2,f/rst@rW,3,8,3,False,0,-6.886580664416683,6.886580664416683
13582,Forstmeister,2,fOrstmWst@r,3,11,3,False,0,-6.614723633824774,6.614723633824774
13583,Forstrevier,2,fOrstrevir,3,10,3,False,0,-7.442990451823091,7.442990451823091
13584,Forstverwaltung,3,fOrstfErv<UN,4,12,3,False,0,-7.824188183700046,7.824188183700046
13585,Forstwirt,2,fOrstvIrt,2,9,2,False,0,-7.535309270306196,7.535309270306196
13586,fort,1,fOrt,1,4,1,False,1,-4.291309442402728,4.291309442402728
13587,Fort,0,fOrt,1,4,1,False,1,-4.291309442402728,4.291309442402728
13588,fortab,2,fOrt&p,2,6,2,False,0,-5.963876923982145,5.963876923982145
13589,fortan,2,fOrt&n,2,6,2,False,0,-6.040727304073998,6.040727304073998
13590,Fortbestand,2,fOrtb@St&nt,3,11,3,False,0,-6.406492991040931,6.406492991040931
13591,fortbestehen,2,fOrtb@Ste@n,4,11,4,False,0,-6.568235027977778,6.568235027977778
13592,fortbewegen,2,fOrtb@veg@n,4,11,4,False,0,-7.138833991743855,7.138833991743855
13593,Fortbewegung,2,fOrtb@vegUN,4,11,4,False,0,-6.019034905738445,6.019034905738445
13594,fortbilden,2,fOrtbIld@n,3,10,3,False,0,-6.5035154052921325,6.5035154052921325
13595,Fortbildung,2,fOrtbIldUN,3,10,3,False,0,-5.803092799058637,5.803092799058637
13596,fortbleiben,2,fOrtblWb@n,3,10,3,False,0,-5.69520069850188,5.69520069850188
13597,fortbringen,2,fOrtbrIN@n,3,10,3,False,0,-5.623335075541835,5.623335075541835
13598,fortdauern,2,fOrtdB@rn,3,9,3,False,0,-5.278934834362992,5.278934834362992
13599,Fortdauer,1,fOrtdB@r,3,8,3,False,0,-5.258177601201349,5.258177601201349
13600,fortdauernd,1,fOrtdB@rnt,3,10,3,False,0,-6.482536832949989,6.482536832949989
13601,forte,1,fOrt@,2,5,2,False,1,-4.964219625143706,4.964219625143706
13602,Forte,1,fOrt@,2,5,2,False,1,-4.964219625143706,4.964219625143706
13603,fortentwickeln,2,fOrtEntvIk@ln,4,13,4,False,0,-8.029274699055746,8.029274699055746
13604,Fortentwicklung,2,fOrtEntvIklUN,4,13,4,False,0,-7.339408749992221,7.339408749992221
13605,forterben,2,fOrtErb@n,3,9,3,False,0,-6.558340328502316,6.558340328502316
13606,fortfahren,2,fOrtfar@n,3,9,3,False,0,-6.037543528139304,6.037543528139304
13607,fortfallen,2,fOrtf&l@n,3,9,3,False,0,-5.615682534301692,5.615682534301692
13608,Fortfall,1,fOrtf&l,2,7,2,False,0,-5.37888791612537,5.37888791612537
13609,fortfliegen,2,fOrtflig@n,3,10,3,False,0,-6.08299469077048,6.08299469077048
13610,fortfuehren,2,fOrtfyr@n,3,9,3,False,0,-5.3940620164356545,5.3940620164356545
13611,Fortfuehrung,2,fOrtfyrUN,3,9,3,False,0,-5.701348876309311,5.701348876309311
13612,Fortgang,2,fOrtg&N,2,7,2,False,0,-5.571683573494087,5.571683573494087
13613,fortgehen,2,fOrtge@n,3,8,3,False,0,-5.788978479235901,5.788978479235901
13614,fortgeschritten,1,fOrtg@SrIt@n,4,12,4,False,0,-8.278869498569069,8.278869498569069
13615,Fortgeschrittene,2,fOrtg@SrIt@n@,5,13,5,False,0,-9.952125370986035,9.952125370986035
13616,fortgesetzt,1,fOrtg@zE=t,3,10,3,False,0,-6.674873490112942,6.674873490112942
13617,forthaben,2,fOrthab@n,3,9,3,False,0,-6.397681112985742,6.397681112985742
13618,forthin,2,fOrthIn,2,7,2,False,0,-4.9968834620705245,4.9968834620705245
13619,Fortifikation,2,fOrtifik&=ion,6,13,6,False,0,-6.188505805482153,6.188505805482153
13620,fortifizieren,2,fOrtifi=ir@n,5,12,5,False,0,-6.114611665832117,6.114611665832117
13621,Fortissimo,0,fOrtIsimo,4,9,4,False,0,-7.27331386693781,7.27331386693781
13622,fortjagen,2,fOrtjag@n,3,9,3,False,0,-5.699045607528913,5.699045607528913
13623,fortkommen,2,fOrtkOm@n,3,9,3,False,1,-6.0187725173566236,6.0187725173566236
13624,Fortkommen,1,fOrtkOm@n,3,9,3,False,1,-6.0187725173566236,6.0187725173566236
13625,fortkoennen,2,fOrtk/n@n,3,9,3,False,0,-6.1066164148480695,6.1066164148480695
13626,fortlaufen,2,fOrtlBf@n,3,9,3,False,0,-6.371658406661969,6.371658406661969
13627,fortleben,2,fOrtleb@n,3,9,3,False,0,-6.624854529428463,6.624854529428463
13628,fortmuessen,2,fOrtmYs@n,3,9,3,False,0,-5.78680519445082,5.78680519445082
13629,fortpflanzen,2,fOrt8l&n=@n,3,11,3,False,0,-5.818499232985648,5.818499232985648
13630,Fortpflanzung,2,fOrt8l&n=UN,3,11,3,False,0,-6.2697670970703845,6.2697670970703845
13631,fortreissen,2,fOrtrWs@n,3,9,3,False,0,-6.388027533883056,6.388027533883056
13632,fortrennen,2,fOrtrEn@n,3,9,3,False,0,-6.920707474337432,6.920707474337432
13633,fortschaffen,2,fOrtS&f@n,3,9,3,False,0,-6.522883093063741,6.522883093063741
13634,fortscheren,2,fOrtSer@n,3,9,3,False,0,-5.732252089018295,5.732252089018295
13635,fortschicken,2,fOrtSIk@n,3,9,3,False,0,-5.763800723971892,5.763800723971892
13636,fortschreiten,2,fOrtSrWt@n,3,10,3,False,0,-6.412025740937931,6.412025740937931
13637,fortschreitend,1,fOrtSrWt@nt,3,11,3,False,0,-7.708000357285337,7.708000357285337
13638,Fortschritt,1,fOrtSrIt,2,8,2,False,0,-5.991564205398248,5.991564205398248
13639,fortschrittlich,2,fOrtSrItlIx,3,11,3,False,0,-6.795124874847004,6.795124874847004
13640,fortsetzen,2,fOrtzE=@n,3,9,3,False,0,-5.698987719524529,5.698987719524529
13641,Fortsetzung,2,fOrtzE=UN,3,9,3,False,0,-5.679778103885102,5.679778103885102
13642,fortstehlen,2,fOrtStel@n,3,10,3,False,0,-7.13751347063979,7.13751347063979
13643,Fortuna,0,fOrtuna,3,7,3,False,0,-6.29294781578319,6.29294781578319
13644,fortwaehren,2,fOrtv9r@n,3,9,2,False,0,-5.953533925500489,5.953533925500489
13645,fortwaehrend,1,fOrtv9r@nt,3,10,2,False,0,-6.532990214665397,6.532990214665397
13646,fortwerfen,2,fOrtvErf@n,3,10,3,False,0,-6.520194425739408,6.520194425739408
13647,fortwollen,2,fOrtvOl@n,3,9,3,False,0,-6.289505168776386,6.289505168776386
13648,fortziehen,2,fOrt=i@n,3,8,3,False,0,-5.853678546404661,5.853678546404661
13649,Forum,1,forUm,2,5,2,False,0,-4.856619180587439,4.856619180587439
13650,fossil,0,fOsil,2,5,2,False,1,-5.145962712210706,5.145962712210706
13651,Fossil,1,fOsil,2,5,2,False,1,-5.145962712210706,5.145962712210706
13652,foetal,2,f7tal,2,5,1,False,0,-5.2384377063791385,5.2384377063791385
13653,Foto,1,foto,2,4,2,False,1,-4.772056838772473,4.772056838772473
13654,Fotoalbum,2,foto&lbUm,4,9,4,False,1,-6.453938213989881,6.453938213989881
13655,fotogen,0,fotogen,3,7,3,False,0,-5.14677713059521,5.14677713059521
13656,Fotograf,1,fotograf,3,8,3,False,1,-4.533063370422545,4.533063370422545
13657,Fotografie,1,fotografi,4,9,4,False,0,-5.535920048717968,5.535920048717968
13658,fotografieren,2,fotogr&fir@n,5,12,5,False,1,-5.482287218437706,5.482287218437706
13659,fotografisch,2,fotografIS,4,10,4,False,0,-4.622186042499393,4.622186042499393
13660,Fotomodell,2,fotomodEl,4,9,4,False,1,-7.136883976459002,7.136883976459002
13661,Foetus,0,f7tUs,2,5,1,False,0,-5.2384377063791385,5.2384377063791385
13662,Foxtrott,0,fOkstrOt,2,8,2,False,0,-8.355991594348767,8.355991594348767
13663,frachten,1,fr&xt@n,2,7,2,False,0,-4.780426570271501,4.780426570271501
13664,Fracht,1,fr&xt,1,5,1,False,0,-4.364562072025546,4.364562072025546
13665,Frachtbrief,2,fr&xtbrif,2,9,2,False,0,-7.301645360724973,7.301645360724973
13666,Frachter,2,fr&xt@r,2,7,2,False,0,-5.410176016840918,5.410176016840918
13667,frachtfrei,2,fr&xtfrW,2,8,2,False,0,-6.645653494058915,6.645653494058915
13668,Frachtgut,2,fr&xtgut,2,8,2,False,0,-6.370191211842943,6.370191211842943
13669,Frachtschiff,2,fr&xtSIf,2,8,2,False,0,-6.523541075129809,6.523541075129809
13670,Frack,0,fr&k,1,4,1,False,0,-5.073249447883654,5.073249447883654
13671,fragen,1,frag@n,2,6,2,False,0,-4.070788756749355,4.070788756749355
13672,Frage,2,frag@,2,5,2,False,0,-4.24089447672975,4.24089447672975
13673,Fragebogen,2,frag@bog@n,4,10,4,False,0,-8.104028501940189,8.104028501940189
13674,Frager,2,frag@r,2,6,2,False,0,-5.564781314525915,5.564781314525915
13675,Fragerei,2,frag@rW,3,7,3,False,0,-6.6021970027912635,6.6021970027912635
13676,Fragesatz,2,frag@z&=,3,8,3,False,0,-7.063599314665348,7.063599314665348
13677,Fragesteller,3,frag@StEl@r,4,11,4,False,0,-8.107395692976677,8.107395692976677
13678,Fragestellung,3,frag@StElUN,4,11,4,False,0,-7.452443516284024,7.452443516284024
13679,Fragewort,2,frag@vOrt,3,9,3,False,0,-7.419957342644769,7.419957342644769
13680,Fragezeichen,2,frag@=Wx@n,4,10,4,False,0,-6.696890089390326,6.696890089390326
13681,fragil,1,fr&gil,2,6,2,False,0,-5.549355431547482,5.549355431547482
13682,Fragilitaet,2,fr&gilit9t,4,10,3,False,0,-6.079338766660066,6.079338766660066
13683,fraglich,2,fraklIx,2,7,2,False,0,-4.862320054219928,4.862320054219928
